ride_idx,ride_id,ride_ts,start_row,end_row,num_rows,path
244,ride_6e901d_20240521110203,20240521110203,1003901,1007194,3293,videos/ride_6e901d_20240521110203_front_camera.mp4
245,ride_bed262_20240521060833,20240521060833,1007194,1008406,1212,videos/ride_bed262_20240521060833_front_camera.mp4
246,ride_f6a757_20240521114614,20240521114614,1008406,1011611,3205,videos/ride_f6a757_20240521114614_front_camera.mp4
247,ride_bed262_20240518093847,20240518093847,1011611,1011981,370,videos/ride_bed262_20240518093847_front_camera.mp4
248,ride_f6a757_20240522134405,20240522134405,1011981,1015477,3496,videos/ride_f6a757_20240522134405_front_camera.mp4
249,ride_1083d8_20240521044501,20240521044501,1015477,1022187,6710,videos/ride_1083d8_20240521044501_front_camera.mp4
250,ride_e3066d_20240519082720,20240519082720,1022187,1022963,776,videos/ride_e3066d_20240519082720_front_camera.mp4
251,ride_f6a757_20240522133220,20240522133220,1022963,1026307,3344,videos/ride_f6a757_20240522133220_front_camera.mp4
252,ride_8b391d_20240522085322,20240522085322,1026307,1031263,4956,videos/ride_8b391d_20240522085322_front_camera.mp4
253,ride_d7d93b_20240519031715,20240519031715,1031263,1033110,1847,videos/ride_d7d93b_20240519031715_front_camera.mp4
254,ride_df348c_20240522100734,20240522100734,1033110,1033342,232,videos/ride_df348c_20240522100734_front_camera.mp4
255,ride_d5508b_20240521203504,20240521203504,1033342,1044689,11347,videos/ride_d5508b_20240521203504_front_camera.mp4
256,ride_bed262_20240519080246,20240519080246,1044689,1045225,536,videos/ride_bed262_20240519080246_front_camera.mp4
257,ride_6e901d_20240521105453,20240521105453,1045225,1048372,3147,videos/ride_6e901d_20240521105453_front_camera.mp4
258,ride_ea1a8e_20240521231502,20240521231502,1048372,1049812,1440,videos/ride_ea1a8e_20240521231502_front_camera.mp4
259,ride_b36a50_20240520084927,20240520084927,1049812,1068277,18465,videos/ride_b36a50_20240520084927_front_camera.mp4
260,ride_7b0131_20240521024949,20240521024949,1068277,1073398,5121,videos/ride_7b0131_20240521024949_front_camera.mp4
261,ride_1933d8_20240519222105,20240519222105,1073398,1079339,5941,videos/ride_1933d8_20240519222105_front_camera.mp4
262,ride_d7d93b_20240521013438,20240521013438,1079339,1081170,1831,videos/ride_d7d93b_20240521013438_front_camera.mp4
263,ride_7b0131_20240519024050,20240519024050,1081170,1091623,10453,videos/ride_7b0131_20240519024050_front_camera.mp4
264,ride_f6a757_20240522143044,20240522143044,1091623,1095648,4025,videos/ride_f6a757_20240522143044_front_camera.mp4
265,ride_e7808b_20240520095144,20240520095144,1095648,1096734,1086,videos/ride_e7808b_20240520095144_front_camera.mp4
266,ride_d7d93b_20240519040225,20240519040225,1096734,1098699,1965,videos/ride_d7d93b_20240519040225_front_camera.mp4
267,ride_e3066d_20240519073038,20240519073038,1098699,1100295,1596,videos/ride_e3066d_20240519073038_front_camera.mp4
268,ride_8b391d_20240520073900,20240520073900,1100295,1104477,4182,videos/ride_8b391d_20240520073900_front_camera.mp4
269,ride_f6a757_20240522121330,20240522121330,1104477,1111372,6895,videos/ride_f6a757_20240522121330_front_camera.mp4
270,ride_d7d93b_20240520001829,20240520001829,1111372,1114867,3495,videos/ride_d7d93b_20240520001829_front_camera.mp4
271,ride_d0b93b_20240522170600,20240522170600,1114867,1115042,175,videos/ride_d0b93b_20240522170600_front_camera.mp4
272,ride_7b0131_20240523002858,20240523002858,1115042,1116569,1527,videos/ride_7b0131_20240523002858_front_camera.mp4
273,ride_94ff43_20240522100554,20240522100554,1116569,1116790,221,videos/ride_94ff43_20240522100554_front_camera.mp4
274,ride_d7d93b_20240521011226,20240521011226,1116790,1118706,1916,videos/ride_d7d93b_20240521011226_front_camera.mp4
275,ride_f6a757_20240519173726,20240519173726,1118706,1126859,8153,videos/ride_f6a757_20240519173726_front_camera.mp4
276,ride_1083d8_20240521074936,20240521074936,1126859,1127381,522,videos/ride_1083d8_20240521074936_front_camera.mp4
277,ride_25901d_20240521060705,20240521060705,1127381,1130247,2866,videos/ride_25901d_20240521060705_front_camera.mp4
278,ride_b36a50_20240519093323,20240519093323,1130247,1131548,1301,videos/ride_b36a50_20240519093323_front_camera.mp4
279,ride_f6a757_20240522194019,20240522194019,1131548,1138644,7096,videos/ride_f6a757_20240522194019_front_camera.mp4
280,ride_8ac40f_20240522202502,20240522202502,1138644,1142176,3532,videos/ride_8ac40f_20240522202502_front_camera.mp4
281,ride_d7d93b_20240521015338,20240521015338,1142176,1145589,3413,videos/ride_d7d93b_20240521015338_front_camera.mp4
282,ride_7b0131_20240521030802,20240521030802,1145589,1146774,1185,videos/ride_7b0131_20240521030802_front_camera.mp4
283,ride_ea1a8e_20240520034259,20240520034259,1146774,1151955,5181,videos/ride_ea1a8e_20240520034259_front_camera.mp4
284,ride_f6a757_20240519192108,20240519192108,1151955,1152457,502,videos/ride_f6a757_20240519192108_front_camera.mp4
285,ride_25901d_20240521101400,20240521101400,1152457,1157180,4723,videos/ride_25901d_20240521101400_front_camera.mp4
286,ride_33d7c1_20240523003045,20240523003045,1157180,1158277,1097,videos/ride_33d7c1_20240523003045_front_camera.mp4
287,ride_e7808b_20240520132542,20240520132542,1158277,1165467,7190,videos/ride_e7808b_20240520132542_front_camera.mp4
288,ride_25901d_20240522100307,20240522100307,1165467,1166817,1350,videos/ride_25901d_20240522100307_front_camera.mp4
289,ride_25901d_20240522094710,20240522094710,1166817,1170569,3752,videos/ride_25901d_20240522094710_front_camera.mp4
290,ride_8ac40f_20240522200700,20240522200700,1170569,1172496,1927,videos/ride_8ac40f_20240522200700_front_camera.mp4
291,ride_ea1a8e_20240522230944,20240522230944,1172496,1173996,1500,videos/ride_ea1a8e_20240522230944_front_camera.mp4
292,ride_d5508b_20240519201712,20240519201712,1173996,1183031,9035,videos/ride_d5508b_20240519201712_front_camera.mp4
293,ride_33d7c1_20240523002624,20240523002624,1183031,1183176,145,videos/ride_33d7c1_20240523002624_front_camera.mp4
294,ride_ea1a8e_20240522005606,20240522005606,1183176,1186146,2970,videos/ride_ea1a8e_20240522005606_front_camera.mp4
295,ride_d7d93b_20240523001124,20240523001124,1186146,1188285,2139,videos/ride_d7d93b_20240523001124_front_camera.mp4
296,ride_bed262_20240518090324,20240518090324,1188285,1190174,1889,videos/ride_bed262_20240518090324_front_camera.mp4
297,ride_8b391d_20240521002935,20240521002935,1190174,1190692,518,videos/ride_8b391d_20240521002935_front_camera.mp4
298,ride_df348c_20240522150953,20240522150953,1190692,1191212,520,videos/ride_df348c_20240522150953_front_camera.mp4
299,ride_5fa87e_20240521013902,20240521013902,1191212,1193240,2028,videos/ride_5fa87e_20240521013902_front_camera.mp4
300,ride_33d7c1_20240522014222,20240522014222,1193240,1201315,8075,videos/ride_33d7c1_20240522014222_front_camera.mp4
301,ride_8ac40f_20240523000937,20240523000937,1201315,1202153,838,videos/ride_8ac40f_20240523000937_front_camera.mp4
302,ride_ea1a8e_20240520033026,20240520033026,1202153,1206844,4691,videos/ride_ea1a8e_20240520033026_front_camera.mp4
303,ride_d5508b_20240520201646,20240520201646,1206844,1208691,1847,videos/ride_d5508b_20240520201646_front_camera.mp4
304,ride_25901d_20240520095647,20240520095647,1208691,1211946,3255,videos/ride_25901d_20240520095647_front_camera.mp4
305,ride_f6a757_20240521155315,20240521155315,1211946,1212181,235,videos/ride_f6a757_20240521155315_front_camera.mp4
306,ride_7b0131_20240521041418,20240521041418,1212181,1213462,1281,videos/ride_7b0131_20240521041418_front_camera.mp4
307,ride_b36a50_20240520100321,20240520100321,1213462,1218496,5034,videos/ride_b36a50_20240520100321_front_camera.mp4
308,ride_1933d8_20240519202552,20240519202552,1218496,1225403,6907,videos/ride_1933d8_20240519202552_front_camera.mp4
309,ride_5fa87e_20240522153401,20240522153401,1225403,1225764,361,videos/ride_5fa87e_20240522153401_front_camera.mp4
310,ride_8b391d_20240520003444,20240520003444,1225764,1228438,2674,videos/ride_8b391d_20240520003444_front_camera.mp4
311,ride_d7d93b_20240522000624,20240522000624,1228438,1231897,3459,videos/ride_d7d93b_20240522000624_front_camera.mp4
312,ride_df348c_20240519160902,20240519160902,1231897,1232844,947,videos/ride_df348c_20240519160902_front_camera.mp4
313,ride_f6a757_20240521095021,20240521095021,1232844,1237411,4567,videos/ride_f6a757_20240521095021_front_camera.mp4
314,ride_d5508b_20240521214933,20240521214933,1237411,1241545,4134,videos/ride_d5508b_20240521214933_front_camera.mp4
315,ride_d7d93b_20240519082639,20240519082639,1241545,1246942,5397,videos/ride_d7d93b_20240519082639_front_camera.mp4
316,ride_f6a757_20240522165048,20240522165048,1246942,1252340,5398,videos/ride_f6a757_20240522165048_front_camera.mp4
317,ride_f6a757_20240521095937,20240521095937,1252340,1252591,251,videos/ride_f6a757_20240521095937_front_camera.mp4
318,ride_25901d_20240521080521,20240521080521,1252591,1255733,3142,videos/ride_25901d_20240521080521_front_camera.mp4
319,ride_ea1a8e_20240521020014,20240521020014,1255733,1259963,4230,videos/ride_ea1a8e_20240521020014_front_camera.mp4
320,ride_e7808b_20240518091924,20240518091924,1259963,1261969,2006,videos/ride_e7808b_20240518091924_front_camera.mp4
321,ride_e3066d_20240519044330,20240519044330,1261969,1263129,1160,videos/ride_e3066d_20240519044330_front_camera.mp4
322,ride_1496ed_20240520051208,20240520051208,1263129,1268786,5657,videos/ride_1496ed_20240520051208_front_camera.mp4
323,ride_8b391d_20240519064310,20240519064310,1268786,1271080,2294,videos/ride_8b391d_20240519064310_front_camera.mp4
324,ride_e3066d_20240519045423,20240519045423,1271080,1274086,3006,videos/ride_e3066d_20240519045423_front_camera.mp4
325,ride_d5508b_20240520214327,20240520214327,1274086,1276487,2401,videos/ride_d5508b_20240520214327_front_camera.mp4
326,ride_7b0131_20240521034017,20240521034017,1276487,1277642,1155,videos/ride_7b0131_20240521034017_front_camera.mp4
327,ride_7b0131_20240521044341,20240521044341,1277642,1279092,1450,videos/ride_7b0131_20240521044341_front_camera.mp4
328,ride_8ac40f_20240522203615,20240522203615,1279092,1282930,3838,videos/ride_8ac40f_20240522203615_front_camera.mp4
329,ride_7b0131_20240521035155,20240521035155,1282930,1284171,1241,videos/ride_7b0131_20240521035155_front_camera.mp4
330,ride_f6a757_20240521143944,20240521143944,1284171,1292093,7922,videos/ride_f6a757_20240521143944_front_camera.mp4
331,ride_f6a757_20240521122544,20240521122544,1292093,1296126,4033,videos/ride_f6a757_20240521122544_front_camera.mp4
332,ride_d5508b_20240520231417,20240520231417,1296126,1308380,12254,videos/ride_d5508b_20240520231417_front_camera.mp4
333,ride_94ff43_20240518130434,20240518130434,1308380,1309077,697,videos/ride_94ff43_20240518130434_front_camera.mp4
334,ride_1933d8_20240519232336,20240519232336,1309077,1311474,2397,videos/ride_1933d8_20240519232336_front_camera.mp4
335,ride_8ac40f_20240522195432,20240522195432,1311474,1316993,5519,videos/ride_8ac40f_20240522195432_front_camera.mp4
336,ride_d5508b_20240521222426,20240521222426,1316993,1319148,2155,videos/ride_d5508b_20240521222426_front_camera.mp4
337,ride_ea1a8e_20240521224603,20240521224603,1319148,1323144,3996,videos/ride_ea1a8e_20240521224603_front_camera.mp4
338,ride_f6a757_20240522152129,20240522152129,1323144,1327360,4216,videos/ride_f6a757_20240522152129_front_camera.mp4
339,ride_d7d93b_20240521012555,20240521012555,1327360,1329167,1807,videos/ride_d7d93b_20240521012555_front_camera.mp4
340,ride_f6a757_20240521105739,20240521105739,1329167,1332102,2935,videos/ride_f6a757_20240521105739_front_camera.mp4
341,ride_ea1a8e_20240521231241,20240521231241,1332102,1332952,850,videos/ride_ea1a8e_20240521231241_front_camera.mp4
342,ride_8b391d_20240519081215,20240519081215,1332952,1333113,161,videos/ride_8b391d_20240519081215_front_camera.mp4
343,ride_33d7c1_20240522060153,20240522060153,1333113,1341144,8031,videos/ride_33d7c1_20240522060153_front_camera.mp4
344,ride_d7d93b_20240519085228,20240519085228,1341144,1345068,3924,videos/ride_d7d93b_20240519085228_front_camera.mp4
345,ride_8b391d_20240519073008,20240519073008,1345068,1347164,2096,videos/ride_8b391d_20240519073008_front_camera.mp4
346,ride_ea1a8e_20240520041157,20240520041157,1347164,1347370,206,videos/ride_ea1a8e_20240520041157_front_camera.mp4
347,ride_1947bf_20240520101917,20240520101917,1347370,1347928,558,videos/ride_1947bf_20240520101917_front_camera.mp4
348,ride_d7d93b_20240519081029,20240519081029,1347928,1348266,338,videos/ride_d7d93b_20240519081029_front_camera.mp4
349,ride_df348c_20240518132236,20240518132236,1348266,1349073,807,videos/ride_df348c_20240518132236_front_camera.mp4
350,ride_7b0131_20240521010824,20240521010824,1349073,1350440,1367,videos/ride_7b0131_20240521010824_front_camera.mp4
351,ride_bed262_20240520063614,20240520063614,1350440,1358508,8068,videos/ride_bed262_20240520063614_front_camera.mp4
352,ride_d5508b_20240519004346,20240519004346,1358508,1359113,605,videos/ride_d5508b_20240519004346_front_camera.mp4
353,ride_8b391d_20240520084709,20240520084709,1359113,1363783,4670,videos/ride_8b391d_20240520084709_front_camera.mp4
354,ride_d5508b_20240520214955,20240520214955,1363783,1368587,4804,videos/ride_d5508b_20240520214955_front_camera.mp4
355,ride_f6a757_20240519192313,20240519192313,1368587,1374468,5881,videos/ride_f6a757_20240519192313_front_camera.mp4
356,ride_25901d_20240518101458,20240518101458,1374468,1378211,3743,videos/ride_25901d_20240518101458_front_camera.mp4
357,ride_f6a757_20240522114606,20240522114606,1378211,1382297,4086,videos/ride_f6a757_20240522114606_front_camera.mp4
358,ride_d7d93b_20240521071652,20240521071652,1382297,1385193,2896,videos/ride_d7d93b_20240521071652_front_camera.mp4
359,ride_ea1a8e_20240521041822,20240521041822,1385193,1390062,4869,videos/ride_ea1a8e_20240521041822_front_camera.mp4
360,ride_8b391d_20240519040833,20240519040833,1390062,1390271,209,videos/ride_8b391d_20240519040833_front_camera.mp4
361,ride_e7808b_20240520084223,20240520084223,1390271,1398176,7905,videos/ride_e7808b_20240520084223_front_camera.mp4
362,ride_d5508b_20240520210303,20240520210303,1398176,1410721,12545,videos/ride_d5508b_20240520210303_front_camera.mp4
363,ride_25901d_20240522102459,20240522102459,1410721,1411763,1042,videos/ride_25901d_20240522102459_front_camera.mp4
364,ride_b36a50_20240519095716,20240519095716,1411763,1413708,1945,videos/ride_b36a50_20240519095716_front_camera.mp4
365,ride_e7808b_20240520104115,20240520104115,1413708,1439551,25843,videos/ride_e7808b_20240520104115_front_camera.mp4
366,ride_b36a50_20240520095809,20240520095809,1439551,1439720,169,videos/ride_b36a50_20240520095809_front_camera.mp4
367,ride_d7d93b_20240520055044,20240520055044,1439720,1442307,2587,videos/ride_d7d93b_20240520055044_front_camera.mp4
368,ride_7b0131_20240522033951,20240522033951,1442307,1443424,1117,videos/ride_7b0131_20240522033951_front_camera.mp4
369,ride_8ac40f_20240522221444,20240522221444,1443424,1447680,4256,videos/ride_8ac40f_20240522221444_front_camera.mp4
370,ride_f6a757_20240521130218,20240521130218,1447680,1458146,10466,videos/ride_f6a757_20240521130218_front_camera.mp4
371,ride_25901d_20240521102556,20240521102556,1458146,1463025,4879,videos/ride_25901d_20240521102556_front_camera.mp4
372,ride_7b0131_20240521031955,20240521031955,1463025,1464205,1180,videos/ride_7b0131_20240521031955_front_camera.mp4
373,ride_bed262_20240521082756,20240521082756,1464205,1473384,9179,videos/ride_bed262_20240521082756_front_camera.mp4
374,ride_ea1a8e_20240520015158,20240520015158,1473384,1477769,4385,videos/ride_ea1a8e_20240520015158_front_camera.mp4
375,ride_e3066d_20240519082904,20240519082904,1477769,1478544,775,videos/ride_e3066d_20240519082904_front_camera.mp4
376,ride_25901d_20240518095106,20240518095106,1478544,1482194,3650,videos/ride_25901d_20240518095106_front_camera.mp4
377,ride_df348c_20240519190846,20240519190846,1482194,1482579,385,videos/ride_df348c_20240519190846_front_camera.mp4
378,ride_d5508b_20240519200824,20240519200824,1482579,1487033,4454,videos/ride_d5508b_20240519200824_front_camera.mp4
379,ride_7b0131_20240523004042,20240523004042,1487033,1488538,1505,videos/ride_7b0131_20240523004042_front_camera.mp4
380,ride_25901d_20240521094508,20240521094508,1488538,1489779,1241,videos/ride_25901d_20240521094508_front_camera.mp4
381,ride_d5508b_20240519000856,20240519000856,1489779,1502317,12538,videos/ride_d5508b_20240519000856_front_camera.mp4
382,ride_8ac40f_20240522214305,20240522214305,1502317,1505748,3431,videos/ride_8ac40f_20240522214305_front_camera.mp4
383,ride_e3066d_20240520041818,20240520041818,1505748,1513445,7697,videos/ride_e3066d_20240520041818_front_camera.mp4
