model,window,dir,recession,rot,tx,g0,g1,g2,g3,g4,g5,g6,g7
pca2,25,BR,26.21,-1.31,-173.1,-0.1984,0.4235,0.1914,-0.1613,-0.2372,0.263,0.0,-0.058
pca2,25,B,38.65,-3.37,185.9,-0.1512,0.0196,-0.023,-0.1926,0.0323,0.0903,-0.0068,0.0733
pca2,25,BL,29.95,-5.54,549.1,-0.1366,-0.4956,0.0211,-0.5193,-0.153,0.269,0.2558,-0.1332
pca2,25,L,20.27,-14.94,602.2,0.0157,-0.7603,-0.3508,-0.3768,0.2211,0.0088,0.2687,-0.0281
pca2,25,FL,-43.65,-2.17,230.8,0.1705,-0.6083,-0.3447,0.079,0.2103,-0.1472,0.1429,0.0643
pca2,26,F,-40.62,2.64,-30.5,0.4146,-0.2525,0.1737,0.0057,0.0222,-0.0523,0.6478,-0.0342
pca2,26,FR,-11.18,1.04,-149.8,0.322,0.4022,-0.0241,0.0416,0.2144,-0.0878,0.1777,0.275
pca2,26,R,-19.23,-1.56,-637.3,-0.0043,0.7657,0.2377,0.3284,-0.0705,-0.0286,-0.0917,0.1163
pca2,26,BR,14.38,3.25,-269.9,-0.1974,0.4998,0.3606,-0.0012,-0.1092,0.1322,-0.0471,0.0088
pca2,26,B,9.66,-0.5,55.9,-0.1548,-0.0704,0.1497,-0.1295,0.0359,0.0628,-0.0125,-0.1516
pca2,26,BL,28.46,0.91,446.6,-0.178,-0.4957,0.0019,-0.3595,0.1034,0.0526,0.0249,-0.2325
pca2,26,L,0.57,-3.58,515.5,0.0472,-0.7437,-0.2549,-0.1428,0.2549,-0.0549,0.2158,-0.0352
pca2,26,FL,-28.26,3.98,166.9,0.3494,-0.615,-0.2625,0.2776,0.1719,0.0232,0.4328,0.1732
pca2,27,F,-27.17,0.12,-43.7,0.6864,-0.1068,0.1394,-0.2545,-0.2451,-0.1053,0.4384,0.3825
pca2,27,FR,-50.14,3.17,-380.9,0.6535,0.4143,0.1809,0.0703,0.0344,-0.4323,0.3958,0.4969
pca2,27,R,11.25,8.58,-501.8,0.0079,0.8106,0.3346,0.4117,0.0818,-0.1313,-0.1161,0.1352
pca2,27,BR,29.72,4.84,-174.5,-0.2525,0.456,0.4541,0.2076,-0.1422,-0.0084,0.0005,-0.214
pca2,27,B,14.3,0.42,102.3,-0.2019,-0.0744,0.2132,-0.1737,-0.0129,0.1531,0.0409,-0.1371
pca2,27,BL,14.27,-1.2,268.7,-0.1962,-0.3833,0.0771,-0.3161,0.0257,0.106,0.0562,-0.2842
pca2,27,L,14.72,-8.01,562.1,0.0165,-0.7554,-0.2511,-0.3234,0.2598,-0.111,0.3144,-0.0685
pca2,27,FL,-31.88,-4.73,125.1,0.4856,-0.5211,-0.0526,0.0416,-0.2193,-0.2717,0.5971,0.1638
pca2,28,F,-11.43,0.63,-12.9,0.6648,-0.0442,0.0228,0.0035,-0.1864,0.3406,0.0437,0.1005
pca2,28,FR,-12.18,2.15,-207.2,0.5676,0.4341,-0.0644,-0.2493,0.0063,0.06,0.302,0.3429
pca2,28,R,13.22,6.42,-398.8,0.0184,0.7256,0.2382,0.2813,-0.0143,-0.053,0.028,0.1928
pca2,28,BR,18.81,5.49,-121.7,-0.2138,0.3425,0.3287,0.0982,-0.0885,0.018,0.1191,-0.1613
pca2,28,B,13.44,2.27,71.1,-0.2351,-0.0513,0.2397,-0.1255,0.0006,0.0399,0.0782,-0.2454
pca2,28,BL,14.07,-7.19,362.8,-0.2165,-0.4947,-0.0004,-0.3731,0.2196,0.042,0.1091,-0.2328
pca2,28,L,20.58,-8.96,503.3,0.0506,-0.7249,-0.2593,-0.1146,0.2692,-0.1472,0.1405,-0.1552
pca2,28,FL,-21.41,-7.61,168.6,0.6629,-0.5815,-0.0636,0.0612,-0.29,-0.1097,0.3579,0.2355
pca2,29,F,-15.97,-0.98,-41.2,0.6062,-0.072,0.0662,-0.0771,-0.601,-0.1985,0.2528,-0.247
pca2,29,FR,-36.87,-0.11,-362.3,0.5547,0.5109,-0.0628,-0.0981,-0.2998,-0.0727,-0.2107,0.1167
pca2,29,R,7.82,4.46,-551.9,-0.0449,0.77,0.3361,0.2854,-0.0783,0.1067,0.0287,0.1557
pca2,29,BR,15.61,1.65,-261.2,-0.2234,0.4371,0.3766,0.0471,-0.1433,0.1561,-0.104,-0.2186
pca2,29,B,22.26,0.33,132.7,-0.1892,-0.092,0.1559,-0.1882,0.047,0.0779,-0.0591,-0.2054
pca2,29,BL,24.8,-2.07,375.7,-0.188,-0.4358,0.0769,-0.3545,0.1044,0.1364,-0.0036,-0.1859
pca2,29,L,5.41,-1.4,582.7,-0.0241,-0.7151,-0.1709,-0.3702,0.3147,-0.1353,0.3474,-0.0326
pca2,29,FL,-41.44,-0.94,154.9,0.4355,-0.5262,-0.2302,0.1922,-0.2506,-0.33,0.3941,0.0794
pca2,30,F,-29.65,-0.71,-71.7,0.5764,-0.1714,-0.0209,0.2221,-0.126,-0.2,-0.1013,0.1467
pca2,30,FR,-30.41,4.75,-260.5,0.4149,0.4323,0.0982,0.0683,0.289,-0.1151,-0.4488,0.1913
pca2,30,R,-24.48,8.67,-450.3,-0.0966,0.6506,0.3758,0.3203,-0.0625,-0.0499,-0.0248,-0.017
pca2,30,BR,14.19,2.67,-162.3,-0.2354,0.3985,0.3693,0.0178,-0.2496,0.1296,0.0601,-0.2122
pca2,30,B,18.52,-1.43,82.3,-0.2038,-0.0141,0.1513,-0.1351,-0.096,0.1152,0.0587,-0.1957
pca2,30,BL,22.94,-5.22,313.1,-0.2286,-0.3505,0.1131,-0.4146,-0.0423,0.2441,0.1555,-0.1479
pca2,30,L,0.4,-10.57,469.8,0.0707,-0.7224,-0.3011,-0.2201,0.2799,-0.1085,0.2481,0.0297
pca2,30,FL,-26.39,-6.22,83.8,0.505,-0.5236,-0.0551,0.2742,0.0722,-0.2934,0.121,0.0993
pca2,31,F,-18.36,-2.34,5.4,0.0941,-0.0837,0.0555,-0.2033,0.1999,-0.1269,-0.0432,0.1665
pca2,31,FR,-20.37,4.74,-281.9,0.2386,0.3954,-0.0033,-0.0634,0.1444,0.0052,-0.0633,0.1483
pca2,31,R,8.45,6.29,-621.6,-0.0749,0.5833,0.6396,0.4065,-0.4952,0.1946,-0.2197,-0.1097
pca2,31,BR,-11.67,9.55,-494.8,0.0004,0.3584,0.5322,0.3518,-0.3509,0.0951,0.0516,0.0404
pca2,31,B,-8.59,0.46,-19.1,0.0047,-0.0326,-0.0049,0.0016,0.0895,0.0689,0.0124,0.0277
pca2,31,BL,36.25,-5.5,415.5,-0.1954,-0.3932,0.0412,-0.3698,0.0226,0.1392,0.0009,-0.2321
pca2,31,L,30.9,-1.26,710.3,0.0335,-0.7694,-0.3514,-0.4223,0.28,-0.0605,0.42,-0.0694
pca2,31,FL,-6.22,-3.92,275.1,0.1674,-0.4858,-0.2517,-0.0902,0.1389,0.1278,0.0108,0.1827
16node,0,F,-13.4,1.1,-62.5,0.5138,0.2424,-0.5159,-0.1693,-0.1579,-0.1773,0.2624,0.0917
16node,0,FR,-32.12,0.8,-213.1,0.336,0.5021,-0.6927,-0.2227,0.3598,0.0404,0.2448,0.0928
16node,0,R,11.38,5.33,-461.8,-0.0187,0.7016,0.1389,0.2009,0.0156,-0.031,-0.211,0.1092
16node,0,BR,19.61,6.65,-370.2,-0.1525,0.5734,0.3008,0.229,-0.1112,-0.043,-0.09,-0.1601
16node,0,B,17.25,3.99,-21.4,-0.2344,0.1134,0.3425,-0.1361,-0.1112,0.0343,-0.0732,-0.3351
16node,0,BL,21.18,-8.14,211.0,-0.227,-0.2873,0.1766,-0.2421,-0.1363,0.1666,-0.0821,-0.3862
16node,0,L,4.38,-4.49,445.2,-0.0086,-0.6486,-0.1938,-0.2383,0.1045,0.0493,0.2269,-0.1373
16node,0,FL,-19.92,-5.06,190.2,0.4701,-0.4972,-0.0661,-0.0825,-0.3622,-0.1843,0.4281,0.1825
16node,1,F,-33.57,-0.82,-101.2,0.3813,-0.0745,-0.0072,0.1497,0.3269,-0.1542,-0.2671,-0.0031
16node,1,FR,-37.54,-0.16,-278.5,0.2767,0.3053,-0.0108,0.1006,0.0796,-0.1429,-0.1649,0.1533
16node,1,R,-16.44,0.22,-460.3,0.0051,0.6389,0.308,0.3496,0.1302,-0.2081,-0.0967,-0.0634
16node,1,BR,25.1,4.34,-245.6,-0.1293,0.5846,0.3471,0.2262,-0.1252,-0.0161,0.1574,-0.0126
16node,1,B,26.86,-0.98,87.6,-0.2156,0.1168,0.1593,-0.3826,-0.3127,0.1044,0.0285,-0.2303
16node,1,BL,31.69,-2.84,296.1,-0.2603,-0.252,0.1601,-0.4603,-0.1586,0.1654,-0.0016,-0.4306
16node,1,L,-23.63,-7.69,297.4,0.0903,-0.6565,-0.3999,-0.1557,0.2251,-0.2368,-0.0814,-0.1003
16node,1,FL,-30.44,-3.24,38.5,0.4141,-0.4328,-0.0917,0.1095,0.3038,-0.3304,-0.2333,0.115
16node,2,F,-23.6,-1.44,-89.8,0.182,0.0261,-0.3748,0.1832,0.1299,-0.0505,0.1692,0.3097
16node,2,FR,-40.51,-0.29,-352.7,0.2679,0.3614,-0.2512,0.1052,-0.0005,-0.0456,-0.0339,0.377
16node,2,R,-22.77,3.05,-569.7,0.024,0.6783,0.0647,0.3046,0.0307,-0.08,-0.0892,0.0351
16node,2,BR,24.09,3.29,-455.4,-0.1653,0.642,0.315,0.2378,-0.1326,0.1281,-0.0064,0.0171
16node,2,B,35.88,1.9,87.6,-0.2032,0.0586,0.4126,-0.2019,-0.3115,0.0524,-0.0972,-0.5038
16node,2,BL,16.78,-7.53,238.4,-0.1615,-0.3606,0.2778,-0.2979,-0.1669,0.1167,-0.1332,-0.3454
16node,2,L,8.5,-7.59,471.1,0.004,-0.6758,-0.1823,-0.1555,0.1794,-0.0315,0.1636,-0.1532
16node,2,FL,-32.99,-13.76,163.2,0.2892,-0.5651,-0.139,-0.045,-0.014,-0.2694,0.3477,-0.157
16node,3,F,-87.07,0.41,-214.2,0.3195,0.1227,-0.4071,0.4279,0.4588,-0.4802,0.475,0.2592
16node,3,FR,-24.38,-4.45,-116.5,0.3173,0.5167,-0.5635,0.4084,0.5433,-0.5566,0.5434,0.4217
16node,3,R,-33.62,-6.21,-569.0,-0.0235,0.654,0.1031,0.449,0.0458,-0.2056,-0.1611,-0.0381
16node,3,BR,44.87,3.39,-166.8,-0.1825,0.4991,0.5151,-0.0308,-0.3605,0.3579,-0.3949,-0.1435
16node,3,B,68.93,1.39,155.0,-0.2097,0.2463,0.4912,-0.201,-0.4131,0.5903,-0.4496,-0.0483
16node,3,BL,53.37,1.99,384.5,-0.1898,-0.2585,0.2711,-0.2923,-0.2472,0.4764,-0.3324,-0.0425
16node,3,L,23.95,1.32,417.8,-0.0305,-0.5422,-0.1228,-0.2927,0.0697,-0.0235,0.0318,-0.2042
16node,3,FL,-205.16,-5.7,-181.5,0.3238,-0.5622,-0.4738,0.1067,0.6147,-0.6174,0.5393,-0.2359
16node,4,F,-9.27,-0.83,-28.8,0.2417,0.0587,-0.4343,-0.0938,-0.1259,0.0056,0.158,0.1223
16node,4,FR,-11.52,4.25,-250.9,0.2121,0.4519,-0.4607,0.1054,-0.1146,0.2036,-0.2539,0.2579
16node,4,R,6.56,10.88,-324.5,-0.0058,0.6129,0.1118,0.2577,-0.0256,0.11,-0.1713,0.0875
16node,4,BR,19.69,10.06,-261.9,-0.1944,0.5044,0.4076,0.1509,-0.1752,0.1502,0.0071,-0.0329
16node,4,B,28.62,2.23,34.4,-0.2221,0.1417,0.3211,-0.1363,-0.133,0.1856,0.0136,-0.1891
16node,4,BL,28.16,-6.58,251.6,-0.2552,-0.2449,0.1878,-0.3863,-0.0684,0.1914,0.0514,-0.2833
16node,4,L,7.84,-3.63,353.2,0.0067,-0.5758,-0.1861,-0.1498,0.1324,0.0137,0.1025,-0.0582
16node,4,FL,-24.03,-6.31,182.7,0.3029,-0.5563,-0.2869,0.1093,-0.1165,0.0246,0.0495,0.1008
16node,5,F,-10.75,-0.55,-41.9,0.154,-0.1739,0.0403,0.4119,-0.0933,0.1302,-0.0107,0.0537
16node,5,FR,-22.74,4.49,-298.1,0.1131,0.2414,0.0817,0.1588,0.0872,0.055,-0.0963,0.2103
16node,5,R,-19.44,8.41,-537.4,0.0421,0.5248,0.3335,0.2033,-0.1736,0.3536,-0.1064,-0.0316
16node,5,BR,12.49,6.95,-411.4,-0.0739,0.4132,0.3534,0.1896,-0.4332,0.3342,-0.1976,-0.2614
16node,5,B,20.96,3.25,-30.4,-0.0543,0.1267,0.1518,0.0073,-0.2985,0.0654,0.0776,-0.2064
16node,5,BL,23.95,-2.32,208.2,-0.1393,-0.2234,0.1957,-0.1553,-0.2384,0.0747,-0.0728,-0.197
16node,5,L,-8.73,-7.53,353.7,-0.0157,-0.5722,-0.1239,-0.0642,0.0734,-0.0286,0.1494,-0.1107
16node,5,FL,-11.71,-4.15,172.2,0.2819,-0.4926,-0.0048,0.5264,-0.1557,0.1953,0.1681,0.1623
16node,6,F,-14.14,-1.47,-39.5,0.2927,-0.1179,0.13,0.3723,-0.0733,0.0839,-0.1522,-0.0178
16node,6,FR,-21.23,5.81,-233.7,0.2023,0.3727,-0.423,0.4361,0.1441,0.322,0.002,-0.248
16node,6,R,-2.7,14.87,-480.8,0.0198,0.6475,0.3104,0.4172,-0.4138,0.0409,0.3559,-0.1161
16node,6,BR,4.39,9.58,-419.5,-0.0677,0.4878,0.5409,0.2203,-0.5246,0.1878,0.1453,-0.3548
16node,6,B,25.04,4.6,-103.4,-0.1264,0.0797,0.534,-0.2302,-0.5429,0.4263,-0.1048,-0.2598
16node,6,BL,37.45,-4.79,313.2,-0.2016,-0.3738,0.2978,-0.5273,-0.4052,0.4576,-0.2339,-0.3205
16node,6,L,-18.56,-16.21,381.7,-0.0655,-0.6788,-0.3959,-0.5623,0.508,-0.3048,-0.3835,-0.1264
16node,6,FL,-58.25,3.03,-5.4,0.2184,-0.4205,-0.2212,0.5312,0.209,-0.1792,-0.0518,-0.1404
16node,7,F,-20.26,-2.21,-89.8,0.5388,-0.0641,-0.0912,-0.1257,0.3783,-0.3716,-0.3111,0.0414
16node,7,FR,-44.92,-0.67,-289.1,0.4764,0.4149,-0.2011,-0.2828,0.2518,-0.2417,-0.1335,0.0952
16node,7,R,-26.05,7.41,-473.5,0.0758,0.6567,0.2696,0.3953,0.1626,-0.2149,-0.1493,-0.2293
16node,7,BR,0.79,10.61,-235.6,-0.2053,0.4527,0.3506,0.16,-0.2724,0.1274,-0.0099,-0.0901
16node,7,B,23.22,1.53,43.4,-0.2486,0.1163,0.1885,-0.1228,-0.3079,0.1843,0.0701,-0.2729
16node,7,BL,17.99,-5.87,192.4,-0.2648,-0.2349,0.1663,-0.3447,-0.2452,0.2129,0.0796,-0.4317
16node,7,L,-23.9,-8.13,226.7,0.0581,-0.5954,-0.3878,-0.1052,0.2376,-0.1465,0.048,-0.0548
16node,7,FL,-11.7,-6.23,58.2,0.3674,-0.4293,-0.0135,0.1216,0.1421,-0.3373,0.2163,0.1632
16node,8,F,-17.86,-1.03,-73.2,0.57,0.0112,0.1574,-0.2714,0.0198,-0.1816,-0.316,-0.0544
16node,8,FR,-27.37,3.03,-326.7,0.5328,0.4234,0.313,-0.2743,0.2197,-0.1341,-0.4074,-0.3082
16node,8,R,-5.14,7.06,-481.8,0.1156,0.6484,0.6149,0.2586,0.0062,-0.2348,-0.579,-0.3554
16node,8,BR,38.54,8.4,-266.6,-0.2058,0.5984,0.5427,0.3921,-0.3911,-0.0194,-0.1416,-0.2471
16node,8,B,29.29,1.79,0.9,-0.2684,0.2198,0.2925,-0.0429,-0.4555,0.2503,0.165,-0.1689
16node,8,BL,31.33,-6.82,330.4,-0.2271,-0.327,0.0518,-0.3836,-0.2719,0.1205,-0.067,-0.3312
16node,8,L,3.04,-9.22,364.2,0.0344,-0.6038,-0.3751,-0.1676,0.1971,-0.177,0.1226,-0.1223
16node,8,FL,-8.49,-4.9,199.7,0.4451,-0.5245,0.1059,-0.0458,0.0148,-0.2821,0.1148,0.2074
16node,9,F,-21.57,-0.87,-79.2,0.5122,0.0384,-0.3655,0.2363,-0.4001,0.1711,0.2764,-0.0365
16node,9,FR,-39.79,0.11,-327.6,0.4138,0.4574,-0.4748,0.0054,-0.0657,0.0912,0.3463,0.1188
16node,9,R,-17.46,-1.48,-609.3,0.0206,0.6977,-0.1661,-0.0117,0.2818,-0.0585,-0.0604,0.2328
16node,9,BR,6.4,3.36,-395.7,-0.2235,0.5354,0.243,0.0534,0.1761,-0.1139,-0.0902,-0.1135
16node,9,B,21.83,-1.73,6.2,-0.2504,0.1062,0.2301,-0.2732,0.0485,-0.0046,-0.0888,-0.2787
16node,9,BL,8.48,-4.22,184.6,-0.2413,-0.2514,0.196,-0.4288,-0.0031,0.1114,0.024,-0.2886
16node,9,L,-11.56,0.65,328.6,0.0126,-0.5559,-0.0868,-0.007,-0.0396,0.1046,0.0721,-0.1239
16node,9,FL,-44.96,-7.23,98.5,0.4253,-0.5406,-0.0725,0.3043,-0.3477,-0.0035,0.4392,0.0013
16node,10,F,-49.35,-6.41,-200.1,0.3663,-0.0298,-0.3647,0.5487,-0.1423,-0.1103,0.0131,-0.2818
16node,10,FR,-36.49,3.28,-341.6,0.3143,0.447,-0.1632,0.3247,-0.0371,-0.2137,-0.1847,-0.2104
16node,10,R,-8.43,10.96,-392.7,-0.0276,0.5595,0.3465,0.3356,-0.0381,-0.1046,-0.1685,-0.1259
16node,10,BR,27.2,11.98,-165.0,-0.1951,0.4587,0.3904,-0.0911,-0.303,0.1265,-0.0669,-0.0206
16node,10,B,52.7,0.35,284.3,-0.2185,0.0521,0.2892,-0.5454,-0.4567,0.3936,0.0089,-0.0999
16node,10,BL,42.74,-2.98,359.4,-0.216,-0.2688,0.2956,-0.5582,-0.219,0.3523,0.0164,-0.1314
16node,10,L,-35.72,-9.09,350.4,0.0867,-0.7641,-0.5346,-0.3069,0.3052,-0.2785,-0.0536,-0.4396
16node,10,FL,-60.08,-7.18,-117.8,0.3229,-0.346,-0.1157,0.6079,0.1085,-0.279,0.2747,-0.165
16node,11,F,-19.37,1.55,-63.4,0.0003,-0.0188,-0.0293,0.0825,0.0321,-0.0751,-0.017,-0.1147
16node,11,FR,17.01,16.37,-215.4,-0.0095,0.2006,0.1108,0.1821,-0.1262,0.1368,0.0677,-0.0644
16node,11,R,9.59,17.36,-661.9,-0.0137,0.4693,0.5201,0.5474,-0.5747,0.3184,-0.0148,-0.184
16node,11,BR,36.59,28.17,-572.7,-0.0841,0.5492,0.5369,0.1112,-0.6471,0.4155,-0.1313,-0.2786
16node,11,B,61.27,15.58,45.9,-0.0545,0.181,0.3084,0.047,-0.4751,0.3898,0.078,-0.0068
16node,11,BL,65.01,-4.3,580.1,-0.2224,-0.3443,0.349,-0.3637,-0.4655,0.5615,-0.2422,-0.2674
16node,11,L,14.76,-23.78,594.6,-0.0897,-0.7663,-0.3405,-0.6081,0.4417,-0.3563,0.284,-0.4064
16node,11,FL,-1.9,-19.16,345.5,0.2349,-0.5738,-0.3545,-0.5264,0.1848,-0.3937,0.5093,0.0906
16node,12,F,-35.34,-4.98,-101.9,0.1789,-0.0632,-0.2748,0.3161,0.0574,-0.0041,-0.1382,0.2034
16node,12,FR,-27.73,8.48,-288.5,0.2838,0.4418,-0.1781,0.3417,-0.1028,-0.0611,-0.4994,-0.0309
16node,12,R,-17.92,8.78,-510.8,0.041,0.7106,0.187,0.4265,0.2323,-0.3368,-0.1763,0.0938
16node,12,BR,5.75,16.39,-373.1,-0.1681,0.6045,0.4779,0.3692,-0.2782,-0.1161,0.1935,-0.3585
16node,12,B,28.61,5.88,75.8,-0.2044,0.1022,0.3263,-0.18,-0.1841,0.037,0.029,-0.2953
16node,12,BL,37.77,-12.67,348.9,-0.1864,-0.3413,0.1511,-0.3702,-0.1148,0.1989,0.103,-0.2189
16node,12,L,10.63,-14.54,455.5,0.0627,-0.7186,-0.4369,-0.1985,0.3479,-0.2697,0.082,-0.258
16node,12,FL,-31.79,-9.2,102.3,0.3476,-0.5065,-0.2094,0.2683,0.2557,-0.1749,-0.2385,-0.0933
16node,13,F,-7.73,-1.33,-6.4,0.4219,0.143,-0.1168,-0.4985,0.1377,-0.0471,0.2857,-0.0704
16node,13,FR,-11.61,0.72,-223.0,0.4402,0.5099,-0.2649,-0.4123,0.2855,0.0259,-0.0153,0.0177
16node,13,R,-23.08,5.23,-638.8,0.0791,0.7408,0.2444,0.5053,0.1283,0.011,-0.3787,0.1416
16node,13,BR,2.4,3.01,-474.2,-0.2048,0.6096,0.4153,0.4682,-0.1103,-0.0464,-0.0911,-0.0932
16node,13,B,13.5,0.7,-11.4,-0.1996,0.0207,0.1096,0.2146,-0.0911,0.0564,-0.2446,-0.0935
16node,13,BL,9.25,-0.28,86.9,-0.1816,-0.2381,0.2407,0.0436,-0.1758,0.1787,-0.0989,-0.2456
16node,13,L,6.69,1.82,408.3,-0.0165,-0.5936,-0.2448,-0.2682,0.1391,-0.2591,0.1864,-0.3604
16node,13,FL,-9.6,-2.09,218.7,0.3978,-0.5199,0.0422,-0.2174,-0.3352,-0.2778,0.4474,-0.14
16node,14,F,-38.08,-0.72,-83.1,0.5496,0.0452,-0.6566,0.2767,-0.0425,-0.1237,0.4324,-0.2995
16node,14,FR,-38.19,1.22,-222.0,0.3188,0.3905,-0.6209,-0.0953,0.288,-0.0965,0.1879,-0.0932
16node,14,R,-3.79,15.41,-472.0,0.1095,0.7454,-0.0537,0.6488,-0.1262,-0.0694,0.142,0.0119
16node,14,BR,13.41,7.26,-334.6,-0.1402,0.5587,0.397,0.4239,-0.2303,-0.1505,0.0661,0.0132
16node,14,B,51.05,4.14,131.2,-0.2359,0.1465,0.4731,-0.2922,-0.4703,0.3441,-0.3048,-0.2904
16node,14,BL,54.53,-2.54,342.2,-0.2384,-0.1694,0.3503,-0.4975,-0.3506,0.3411,-0.2441,-0.3555
16node,14,L,14.45,-3.45,468.7,0.0006,-0.6473,-0.2345,-0.3004,0.2308,-0.1228,0.1064,-0.3297
16node,14,FL,-47.68,-5.1,102.6,0.4329,-0.4571,-0.5348,0.4052,-0.0627,-0.4145,0.5831,-0.0869
16node,15,F,-75.45,-1.96,-253.3,0.4828,0.0624,0.0096,0.3215,-0.1331,-0.3554,0.1008,-0.066
16node,15,FR,-68.56,0.31,-376.7,0.4642,0.4967,-0.3731,-0.0029,-0.1014,-0.505,-0.2216,0.1751
16node,15,R,-15.11,0.48,-521.6,0.0337,0.7265,0.1505,0.419,0.0953,-0.2993,-0.151,0.0469
16node,15,BR,28.56,5.71,-207.7,-0.2045,0.4818,0.4064,0.0269,-0.1961,0.247,-0.1266,-0.1358
16node,15,B,35.3,-1.37,64.6,-0.2161,0.1002,0.3446,-0.2843,-0.1846,0.3598,-0.1482,-0.2264
16node,15,BL,44.34,-3.48,280.9,-0.2556,-0.2154,0.2843,-0.527,-0.2866,0.4639,-0.1252,-0.2826
16node,15,L,-3.88,-0.13,349.1,0.0244,-0.5984,-0.3038,-0.1571,0.2975,-0.2179,0.0568,-0.1973
16node,15,FL,-41.15,-6.49,16.5,0.3205,-0.4188,-0.0002,0.2213,-0.1741,-0.2246,-0.1763,-0.082
16node,16,F,-29.13,0.0,-104.1,0.368,-0.0163,0.2888,-0.2239,0.3219,-0.3417,0.4613,-0.0568
16node,16,FR,-37.84,1.95,-208.5,0.3387,0.3752,-0.127,-0.4118,0.509,-0.3055,0.0423,0.1105
16node,16,R,-8.47,6.29,-532.4,0.0796,0.6076,0.5754,0.6121,-0.1067,-0.1157,0.1456,-0.0534
16node,16,BR,6.26,8.35,-450.3,-0.0682,0.5798,0.4876,0.5381,-0.3465,0.1243,0.0216,-0.1402
16node,16,B,22.66,0.45,-14.8,-0.1538,0.0925,0.3125,0.147,-0.4914,0.2732,-0.0843,-0.1121
16node,16,BL,30.7,-4.91,218.1,-0.1942,-0.2216,0.1918,-0.1252,-0.4006,0.2829,-0.0644,-0.25
16node,16,L,-1.53,-12.46,363.7,-0.0238,-0.5848,-0.3563,-0.4746,0.2308,-0.3502,0.1846,-0.2184
16node,16,FL,-9.52,-3.75,211.7,0.3367,-0.5044,-0.0125,-0.1747,0.1645,-0.2691,0.2658,-0.0925
16node,17,F,-94.42,-2.5,-288.6,0.0832,0.1018,-0.4386,0.3712,0.6004,-0.495,0.3071,0.124
16node,17,FR,-62.87,1.81,-339.9,0.0505,0.2673,-0.1103,0.5681,0.4329,-0.4381,0.3345,0.2096
16node,17,R,-2.68,13.75,-416.1,-0.0186,0.5491,0.5689,0.7791,-0.1652,-0.4257,0.5104,0.1094
16node,17,BR,14.93,12.8,-337.1,-0.0461,0.5251,0.5555,0.6187,-0.4108,-0.1208,0.4841,-0.0358
16node,17,B,48.32,3.83,160.3,-0.072,0.0592,0.2975,-0.271,-0.6241,0.4877,-0.073,-0.239
16node,17,BL,55.11,-1.56,430.6,-0.1235,-0.2555,0.3227,-0.5312,-0.5224,0.4969,-0.3329,-0.3066
16node,17,L,-33.14,-13.41,331.5,-0.0179,-0.6217,-0.6177,-0.6028,0.7074,-0.5652,-0.3483,-0.2553
16node,17,FL,-88.87,-3.01,-35.1,0.0948,-0.3634,-0.4765,0.0422,0.6988,-0.6449,0.1058,-0.0971
16node,18,F,-12.41,-0.43,-77.7,0.4069,-0.0724,0.3011,0.2677,-0.276,-0.093,0.1889,-0.2633
16node,18,FR,-8.09,7.5,-303.8,0.4083,0.5293,-0.1551,-0.2316,0.0491,-0.237,-0.2705,0.009
16node,18,R,3.11,12.8,-600.1,0.0426,0.6581,0.0862,0.4042,0.0681,-0.0547,0.0182,-0.1929
16node,18,BR,16.17,9.91,-563.0,-0.1828,0.5573,0.4098,0.047,-0.1031,-0.0214,-0.0883,-0.5503
16node,18,B,35.04,2.07,41.7,-0.225,0.0752,0.3041,-0.3244,-0.2524,0.0718,-0.2136,-0.3988
16node,18,BL,17.21,-3.51,175.8,-0.1962,-0.2927,0.2174,-0.2948,-0.1968,0.3049,-0.3055,-0.324
16node,18,L,-7.6,-9.25,355.9,-0.0287,-0.6064,-0.0603,-0.1798,-0.0701,0.1362,0.2732,-0.1432
16node,18,FL,-11.82,-7.41,195.2,0.4292,-0.45,-0.0112,0.0647,-0.2938,0.0164,0.4205,0.0772
16node,19,F,-9.44,0.13,-32.5,0.3515,-0.0286,0.0276,0.0632,-0.1475,0.1111,-0.1433,-0.1399
16node,19,FR,-24.44,8.86,-362.3,0.3652,0.5115,-0.074,0.1927,0.0697,-0.1491,-0.2292,0.1721
16node,19,R,-23.13,0.88,-548.9,0.0758,0.688,0.2027,0.4845,0.0906,-0.1379,0.0356,0.0618
16node,19,BR,11.34,5.99,-288.2,-0.1928,0.4888,0.4356,0.1183,-0.2487,-0.0299,0.0789,-0.197
16node,19,B,16.21,-0.18,14.1,-0.24,0.0836,0.3489,-0.1344,-0.2322,-0.0267,0.1062,-0.3355
16node,19,BL,4.49,-6.59,230.8,-0.2495,-0.3354,0.1106,-0.419,-0.0481,-0.0629,0.0338,-0.5056
16node,19,L,8.71,-5.99,408.8,-0.0016,-0.6252,-0.2775,-0.1974,0.2952,-0.1503,0.0035,-0.1555
16node,19,FL,-26.47,-6.63,179.7,0.3388,-0.5076,-0.1513,-0.0578,0.1634,-0.151,-0.0534,0.1331
16node,20,F,-116.92,0.21,-303.0,0.4346,0.0557,-0.3153,0.3356,0.1695,-0.3169,0.2597,0.1679
16node,20,FR,-37.88,0.52,-227.2,0.3719,0.4268,-0.4399,0.3034,0.2589,-0.1552,0.5311,0.4011
