scene,model,base_blur,end_blur,d_blur,x_blur,B
r03_FR,ours_4node,941.7,534.1,-407.6,-125.30000000000001,125.30000000000001
r03_FR,ours_noatok,1077.3,186.1,-891.3,-609.0,609.0
r03_FR,ours_noadaln,1064.2,411.4,-652.8,-370.49999999999994,370.49999999999994
r03_L,astra,1566.0,1379.7,-186.3,0.0,-0.0
r03_L,matrixgame,584.3,0.0,-584.3,-397.99999999999994,397.99999999999994
r03_L,minwm,729.7,737.1,7.4,193.70000000000002,-193.70000000000002
r03_L,worldcam,1013.1,429.7,-583.4,-397.09999999999997,397.09999999999997
r03_L,worldplay,1082.8,500.7,-582.1,-395.8,395.8
r03_L,yume,227.6,115.0,-112.6,73.70000000000002,-73.70000000000002
r03_L,ours_pca8,1117.5,1801.6,684.0,870.3,-870.3
r03_L,ours_pca4,1247.6,1878.2,630.6,816.9000000000001,-816.9000000000001
r03_L,ours_pca2,1063.4,1065.0,1.5,187.8,-187.8
r03_L,ours_16node,1282.0,2441.5,1159.6,1345.8999999999999,-1345.8999999999999
r03_L,ours_4node,1031.8,523.7,-508.1,-321.8,321.8
r03_L,ours_noatok,862.1,375.7,-486.4,-300.09999999999997,300.09999999999997
r03_L,ours_noadaln,1691.3,1297.8,-393.5,-207.2,207.2
r03_R,astra,1314.1,547.0,-767.1,-404.40000000000003,404.40000000000003
r03_R,matrixgame,284.5,0.0,-284.5,78.19999999999999,-78.19999999999999
r03_R,minwm,675.4,567.4,-108.0,254.7,-254.7
r03_R,worldcam,577.3,214.6,-362.7,0.0,-0.0
r03_R,worldplay,930.4,994.9,64.5,427.2,-427.2
r03_R,yume,456.8,119.6,-337.2,25.5,-25.5
r03_R,ours_pca8,1357.7,997.2,-360.5,2.1999999999999886,-2.1999999999999886
r03_R,ours_pca4,1669.6,928.3,-741.3,-378.59999999999997,378.59999999999997
r03_R,ours_pca2,1090.0,619.2,-470.9,-108.19999999999999,108.19999999999999
r03_R,ours_16node,1591.1,591.9,-999.2,-636.5,636.5
r03_R,ours_4node,1355.8,581.4,-774.4,-411.7,411.7
r03_R,ours_noatok,1131.7,174.2,-957.5,-594.8,594.8
r03_R,ours_noadaln,674.9,389.4,-285.6,77.09999999999997,-77.09999999999997
r04_B,astra,421.1,701.3,280.2,146.6,-146.6
r04_B,matrixgame,430.2,494.9,64.6,-69.0,69.0
r04_B,minwm,561.0,621.5,60.5,-73.1,73.1
r04_B,worldcam,1186.7,1320.2,133.6,0.0,-0.0
r04_B,worldplay,734.6,977.4,242.8,109.20000000000002,-109.20000000000002
r04_B,yume,443.2,550.9,107.7,-25.89999999999999,25.89999999999999
r04_B,ours_pca8,729.7,927.8,198.1,64.5,-64.5
r04_B,ours_pca4,935.0,1305.4,370.4,236.79999999999998,-236.79999999999998
r04_B,ours_pca2,830.7,652.6,-178.1,-311.7,311.7
r04_B,ours_16node,936.3,1130.5,194.2,60.599999999999994,-60.599999999999994
r04_B,ours_4node,695.9,605.8,-90.1,-223.7,223.7
r04_B,ours_noatok,879.2,1159.5,280.2,146.6,-146.6
r04_B,ours_noadaln,695.7,591.1,-104.6,-238.2,238.2
r04_BL,astra,439.1,255.2,-183.9,-126.9,126.9
r04_BL,matrixgame,229.4,172.4,-57.0,0.0,-0.0
r04_BL,minwm,473.5,516.4,42.9,99.9,-99.9
r04_BL,worldcam,715.3,505.7,-209.6,-152.6,152.6
r04_BL,worldplay,591.5,854.6,263.1,320.1,-320.1
r04_BL,yume,225.0,119.8,-105.1,-48.099999999999994,48.099999999999994
r04_BL,ours_pca8,681.4,878.8,197.5,254.5,-254.5
r04_BL,ours_pca4,760.4,988.1,227.7,284.7,-284.7
r04_BL,ours_pca2,786.2,597.9,-188.3,-131.3,131.3
r04_BL,ours_16node,735.4,898.8,163.4,220.4,-220.4
r04_BL,ours_4node,606.4,291.7,-314.8,-257.8,257.8
r04_BL,ours_noatok,795.1,922.5,127.3,184.3,-184.3
r04_BL,ours_noadaln,693.7,594.1,-99.5,-42.5,42.5
r04_BR,astra,352.0,340.9,-11.1,0.0,-0.0
r04_BR,matrixgame,161.4,220.1,58.7,69.8,-69.8
r04_BR,minwm,458.3,368.1,-90.2,-79.10000000000001,79.10000000000001
r04_BR,worldcam,605.7,356.8,-248.9,-237.8,237.8
r04_BR,worldplay,543.0,463.8,-79.2,-68.10000000000001,68.10000000000001
r04_BR,yume,512.3,364.8,-147.5,-136.4,136.4
r04_BR,ours_pca8,841.5,1491.5,650.1,661.2,-661.2
r04_BR,ours_pca4,876.9,1480.4,603.6,614.7,-614.7
r04_BR,ours_pca2,794.4,886.9,92.4,103.5,-103.5
r04_BR,ours_16node,867.0,1331.3,464.3,475.40000000000003,-475.40000000000003
r04_BR,ours_4node,785.2,631.2,-153.9,-142.8,142.8
r04_BR,ours_noatok,996.8,1409.9,413.2,424.3,-424.3
r04_BR,ours_noadaln,686.7,519.7,-167.0,-155.9,155.9
r04_F,astra,570.6,926.1,355.5,330.0,-330.0
r04_F,matrixgame,361.6,513.6,152.1,126.6,-126.6
r04_F,minwm,573.2,579.0,5.9,-19.6,19.6
r04_F,worldcam,939.7,1068.0,128.3,102.80000000000001,-102.80000000000001
r04_F,worldplay,635.5,582.9,-52.5,-78.0,78.0
r04_F,yume,483.0,504.1,21.1,-4.399999999999999,4.399999999999999
r04_F,ours_pca8,734.9,911.7,176.8,151.3,-151.3
r04_F,ours_pca4,688.6,865.3,176.8,151.3,-151.3
r04_F,ours_pca2,623.1,461.8,-161.4,-186.9,186.9
r04_F,ours_16node,813.3,1044.8,231.5,206.0,-206.0
r04_F,ours_4node,636.8,513.7,-123.1,-148.6,148.6
r04_F,ours_noatok,697.5,723.0,25.5,0.0,-0.0
r04_F,ours_noadaln,695.6,594.0,-101.6,-127.1,127.1
r04_FL,astra,404.4,531.9,127.5,213.5,-213.5
r04_FL,matrixgame,153.5,105.6,-47.9,38.1,-38.1
r04_FL,minwm,562.4,476.4,-86.0,0.0,-0.0
r04_FL,worldcam,680.7,158.3,-522.4,-436.4,436.4
r04_FL,worldplay,469.7,383.4,-86.3,-0.29999999999999716,0.29999999999999716
r04_FL,yume,411.4,260.4,-151.0,-65.0,65.0
r04_FL,ours_pca8,766.3,864.3,98.1,184.1,-184.1
r04_FL,ours_pca4,659.6,694.3,34.8,120.8,-120.8
r04_FL,ours_pca2,585.5,389.7,-195.7,-109.69999999999999,109.69999999999999
r04_FL,ours_16node,734.6,878.2,143.6,229.6,-229.6
r04_FL,ours_4node,583.3,387.8,-195.5,-109.5,109.5
r04_FL,ours_noatok,611.4,341.2,-270.2,-184.2,184.2
r04_FL,ours_noadaln,694.5,611.9,-82.6,3.4000000000000057,-3.4000000000000057
r04_FR,astra,427.6,874.2,446.6,466.6,-466.6
r04_FR,matrixgame,261.9,187.5,-74.4,-54.400000000000006,54.400000000000006
r04_FR,minwm,538.0,518.0,-20.0,0.0,-0.0
r04_FR,worldcam,536.8,199.4,-337.4,-317.4,317.4
r04_FR,worldplay,507.4,450.0,-57.4,-37.4,37.4
r04_FR,yume,538.9,428.4,-110.4,-90.4,90.4
r04_FR,ours_pca8,797.9,1365.8,567.9,587.9,-587.9
r04_FR,ours_pca4,699.8,832.9,133.1,153.1,-153.1
r04_FR,ours_pca2,610.8,573.5,-37.3,-17.299999999999997,17.299999999999997
r04_FR,ours_16node,867.4,1401.3,533.9,553.9,-553.9
r04_FR,ours_4node,703.2,735.9,32.7,52.7,-52.7
r04_FR,ours_noatok,650.4,699.4,48.9,68.9,-68.9
r04_FR,ours_noadaln,711.9,483.8,-228.1,-208.1,208.1
r04_L,astra,523.6,920.1,396.5,469.3,-469.3
r04_L,matrixgame,174.4,1.8,-172.6,-99.8,99.8
r04_L,minwm,496.7,539.5,42.8,115.6,-115.6
r04_L,worldcam,683.7,610.9,-72.8,0.0,-0.0
r04_L,worldplay,481.9,317.8,-164.1,-91.3,91.3
r04_L,yume,509.2,537.3,28.0,100.8,-100.8
r04_L,ours_pca8,666.9,898.6,231.7,304.5,-304.5
r04_L,ours_pca4,817.7,840.7,23.0,95.8,-95.8
r04_L,ours_pca2,629.5,437.6,-191.9,-119.10000000000001,119.10000000000001
r04_L,ours_16node,875.8,1308.6,432.7,505.5,-505.5
r04_L,ours_4node,618.3,316.0,-302.2,-229.39999999999998,229.39999999999998
r04_L,ours_noatok,591.4,309.0,-282.4,-209.59999999999997,209.59999999999997
r04_L,ours_noadaln,696.0,603.6,-92.5,-19.700000000000003,19.700000000000003
r04_R,astra,435.3,688.5,253.2,236.0,-236.0
r04_R,matrixgame,271.4,196.3,-75.1,-92.3,92.3
r04_R,minwm,468.8,428.5,-40.3,-57.5,57.5
r04_R,worldcam,585.3,252.3,-333.0,-350.2,350.2
r04_R,worldplay,525.8,404.2,-121.5,-138.7,138.7
r04_R,yume,437.9,774.6,336.8,319.6,-319.6
r04_R,ours_pca8,730.2,1300.7,570.5,553.3,-553.3
r04_R,ours_pca4,805.6,1216.5,410.9,393.7,-393.7
r04_R,ours_pca2,705.8,755.7,49.9,32.7,-32.7
r04_R,ours_16node,927.5,1503.2,575.7,558.5,-558.5
r04_R,ours_4node,683.9,524.8,-159.1,-176.29999999999998,176.29999999999998
r04_R,ours_noatok,667.5,684.6,17.2,0.0,-0.0
r04_R,ours_noadaln,677.9,582.5,-95.4,-112.60000000000001,112.60000000000001
r05_B,astra,145.3,547.5,402.2,417.59999999999997,-417.59999999999997
r05_B,matrixgame,102.3,134.6,32.4,47.8,-47.8
r05_B,minwm,220.7,295.2,74.6,90.0,-90.0
r05_B,worldcam,344.2,533.2,189.0,204.4,-204.4
r05_B,worldplay,184.8,348.0,163.2,178.6,-178.6
r05_B,yume,129.2,149.0,19.8,35.2,-35.2
r05_B,ours_pca8,207.5,192.2,-15.4,0.0,-0.0
r05_B,ours_pca4,216.8,196.4,-20.5,-5.1,5.1
r05_B,ours_pca2,237.4,191.9,-45.5,-30.1,30.1
r05_B,ours_16node,196.4,159.5,-36.9,-21.5,21.5
r05_B,ours_4node,210.0,126.2,-83.8,-68.39999999999999,68.39999999999999
r05_B,ours_noatok,246.1,228.6,-17.5,-2.0999999999999996,2.0999999999999996
r05_B,ours_noadaln,214.1,160.5,-53.5,-38.1,38.1
r05_BL,astra,139.6,204.0,64.5,37.8,-37.8
r05_BL,matrixgame,94.8,117.3,22.5,-4.199999999999999,4.199999999999999
r05_BL,minwm,203.4,230.1,26.7,0.0,-0.0
r05_BL,worldcam,276.8,489.9,213.1,186.4,-186.4
r05_BL,worldplay,186.2,337.0,150.8,124.10000000000001,-124.10000000000001
r05_BL,yume,162.0,150.8,-11.2,-37.9,37.9
r05_BL,ours_pca8,209.7,275.3,65.6,38.89999999999999,-38.89999999999999
r05_BL,ours_pca4,200.4,238.3,37.9,11.2,-11.2
r05_BL,ours_pca2,196.3,160.6,-35.7,-62.400000000000006,62.400000000000006
r05_BL,ours_16node,177.2,151.8,-25.3,-52.0,52.0
r05_BL,ours_4node,162.2,128.4,-33.8,-60.5,60.5
r05_BL,ours_noatok,203.7,263.3,59.6,32.900000000000006,-32.900000000000006
r05_BL,ours_noadaln,213.9,161.1,-52.8,-79.5,79.5
r05_BR,astra,70.1,419.9,349.8,292.6,-292.6
r05_BR,matrixgame,77.6,105.5,27.9,-29.300000000000004,29.300000000000004
r05_BR,minwm,205.9,214.9,9.0,-48.2,48.2
r05_BR,worldcam,222.7,223.0,0.3,-56.900000000000006,56.900000000000006
r05_BR,worldplay,171.9,229.2,57.2,0.0,-0.0
r05_BR,yume,199.1,226.5,27.4,-29.800000000000004,29.800000000000004
r05_BR,ours_pca8,201.2,601.1,399.9,342.7,-342.7
r05_BR,ours_pca4,214.6,286.2,71.6,14.399999999999991,-14.399999999999991
r05_BR,ours_pca2,177.4,341.8,164.4,107.2,-107.2
r05_BR,ours_16node,171.5,239.5,68.0,10.799999999999997,-10.799999999999997
r05_BR,ours_4node,178.9,191.6,12.7,-44.5,44.5
r05_BR,ours_noatok,201.2,326.2,125.0,67.8,-67.8
r05_BR,ours_noadaln,175.6,185.9,10.3,-46.900000000000006,46.900000000000006
r05_F,astra,147.9,147.4,-0.5,-24.0,24.0
r05_F,matrixgame,105.0,226.5,121.6,98.1,-98.1
r05_F,minwm,223.5,284.5,61.0,37.5,-37.5
r05_F,worldcam,332.6,943.5,610.9,587.4,-587.4
r05_F,worldplay,186.0,191.6,5.7,-17.8,17.8
r05_F,yume,171.7,216.1,44.5,21.0,-21.0
r05_F,ours_pca8,226.6,323.1,96.5,73.0,-73.0
r05_F,ours_pca4,214.6,238.1,23.5,0.0,-0.0
r05_F,ours_pca2,206.4,199.8,-6.6,-30.1,30.1
r05_F,ours_16node,223.8,267.0,43.2,19.700000000000003,-19.700000000000003
r05_F,ours_4node,205.1,140.7,-64.4,-87.9,87.9
r05_F,ours_noatok,216.7,237.8,21.1,-2.3999999999999986,2.3999999999999986
r05_F,ours_noadaln,214.1,160.7,-53.4,-76.9,76.9
r05_FL,astra,149.3,134.6,-14.7,-16.8,16.8
r05_FL,matrixgame,44.3,268.6,224.3,222.20000000000002,-222.20000000000002
r05_FL,minwm,204.8,206.9,2.1,0.0,-0.0
r05_FL,worldcam,246.2,226.6,-19.6,-21.700000000000003,21.700000000000003
r05_FL,worldplay,160.6,184.2,23.6,21.5,-21.5
r05_FL,yume,273.4,336.3,62.9,60.8,-60.8
r05_FL,ours_pca8,232.5,326.4,93.9,91.80000000000001,-91.80000000000001
r05_FL,ours_pca4,190.6,216.3,25.7,23.599999999999998,-23.599999999999998
r05_FL,ours_pca2,195.1,137.5,-57.6,-59.7,59.7
r05_FL,ours_16node,213.1,303.5,90.4,88.30000000000001,-88.30000000000001
r05_FL,ours_4node,202.2,131.0,-71.2,-73.3,73.3
r05_FL,ours_noatok,199.9,189.9,-10.0,-12.1,12.1
r05_FL,ours_noadaln,213.9,160.0,-53.9,-56.0,56.0
r05_FR,astra,371.5,305.3,-66.3,-51.8,51.8
r05_FR,matrixgame,79.9,61.1,-18.8,-4.300000000000001,4.300000000000001
r05_FR,minwm,245.3,269.3,24.0,38.5,-38.5
r05_FR,worldcam,223.8,140.0,-83.7,-69.2,69.2
r05_FR,worldplay,173.2,167.0,-6.2,8.3,-8.3
r05_FR,yume,211.4,260.7,49.4,63.9,-63.9
r05_FR,ours_pca8,201.4,331.1,129.7,144.2,-144.2
r05_FR,ours_pca4,199.1,319.8,120.6,135.1,-135.1
r05_FR,ours_pca2,167.8,151.5,-16.4,-1.8999999999999986,1.8999999999999986
r05_FR,ours_16node,199.3,246.6,47.3,61.8,-61.8
r05_FR,ours_4node,186.0,138.2,-47.8,-33.3,33.3
r05_FR,ours_noatok,178.8,164.3,-14.5,0.0,-0.0
r05_FR,ours_noadaln,181.8,140.3,-41.4,-26.9,26.9
r05_L,astra,107.9,121.8,13.9,-1.799999999999999,1.799999999999999
r05_L,matrixgame,70.6,0.0,-70.5,-86.2,86.2
r05_L,minwm,195.3,194.8,-0.6,-16.3,16.3
r05_L,worldcam,240.0,518.8,278.8,263.1,-263.1
r05_L,worldplay,158.5,189.0,30.6,14.900000000000002,-14.900000000000002
r05_L,yume,233.8,543.9,310.1,294.40000000000003,-294.40000000000003
r05_L,ours_pca8,154.3,271.9,117.5,101.8,-101.8
r05_L,ours_pca4,167.3,133.0,-34.3,-50.0,50.0
r05_L,ours_pca2,159.0,174.8,15.7,0.0,-0.0
r05_L,ours_16node,157.3,214.0,56.7,41.0,-41.0
r05_L,ours_4node,144.8,174.1,29.3,13.600000000000001,-13.600000000000001
r05_L,ours_noatok,150.8,110.2,-40.6,-56.3,56.3
r05_L,ours_noadaln,213.7,161.3,-52.4,-68.1,68.1
r05_R,astra,118.1,298.0,179.9,177.20000000000002,-177.20000000000002
r05_R,matrixgame,96.1,112.5,16.4,13.7,-13.7
r05_R,minwm,218.3,204.6,-13.7,-16.4,16.4
r05_R,worldcam,222.3,136.2,-86.1,-88.8,88.8
r05_R,worldplay,156.3,212.3,56.0,53.3,-53.3
r05_R,yume,142.8,127.2,-15.6,-18.3,18.3
r05_R,ours_pca8,147.6,237.9,90.3,87.6,-87.6
r05_R,ours_pca4,144.3,109.3,-35.0,-37.7,37.7
r05_R,ours_pca2,155.4,216.7,61.3,58.599999999999994,-58.599999999999994
r05_R,ours_16node,167.8,232.0,64.1,61.39999999999999,-61.39999999999999
r05_R,ours_4node,144.0,131.6,-12.4,-15.100000000000001,15.100000000000001
r05_R,ours_noatok,160.9,131.6,-29.3,-32.0,32.0
r05_R,ours_noadaln,179.3,182.0,2.7,0.0,-0.0
r06_B,astra,443.6,452.9,9.3,0.0,-0.0
r06_B,matrixgame,147.5,257.4,109.8,100.5,-100.5
r06_B,minwm,664.9,841.5,176.7,167.39999999999998,-167.39999999999998
r06_B,worldcam,881.9,453.7,-428.2,-437.5,437.5
r06_B,worldplay,443.3,813.4,370.2,360.9,-360.9
r06_B,yume,286.5,521.3,234.7,225.39999999999998,-225.39999999999998
r06_B,ours_pca8,530.4,571.0,40.6,31.3,-31.3
r06_B,ours_pca4,580.2,471.0,-109.2,-118.5,118.5
r06_B,ours_pca2,743.3,336.8,-406.5,-415.8,415.8
r06_B,ours_16node,668.8,1033.2,364.4,355.09999999999997,-355.09999999999997
r06_B,ours_4node,416.6,221.1,-195.5,-204.8,204.8
r06_B,ours_noatok,534.6,525.7,-9.0,-18.3,18.3
r06_B,ours_noadaln,840.5,310.2,-530.3,-539.5999999999999,539.5999999999999
r06_BL,astra,262.3,85.0,-177.4,-103.7,103.7
r06_BL,matrixgame,93.9,239.2,145.2,218.89999999999998,-218.89999999999998
r06_BL,minwm,359.5,477.0,117.5,191.2,-191.2
r06_BL,worldcam,353.8,375.5,21.7,95.4,-95.4
r06_BL,worldplay,336.1,297.7,-38.4,35.300000000000004,-35.300000000000004
r06_BL,yume,152.0,23.7,-128.3,-54.60000000000001,54.60000000000001
r06_BL,ours_pca8,493.4,328.8,-164.6,-90.89999999999999,90.89999999999999
r06_BL,ours_pca4,525.1,471.9,-53.2,20.5,-20.5
r06_BL,ours_pca2,328.0,293.7,-34.3,39.400000000000006,-39.400000000000006
r06_BL,ours_16node,609.9,536.2,-73.7,0.0,-0.0
r06_BL,ours_4node,292.8,165.5,-127.2,-53.5,53.5
r06_BL,ours_noatok,432.6,318.5,-114.1,-40.39999999999999,40.39999999999999
r06_BL,ours_noadaln,841.3,319.4,-521.8,-448.09999999999997,448.09999999999997
r06_BR,astra,48.4,101.2,52.8,-6.5,6.5
r06_BR,matrixgame,182.1,98.6,-83.5,-142.8,142.8
r06_BR,minwm,344.3,274.2,-70.1,-129.39999999999998,129.39999999999998
r06_BR,worldcam,473.7,124.2,-349.6,-408.90000000000003,408.90000000000003
r06_BR,worldplay,418.0,477.3,59.3,0.0,-0.0
r06_BR,yume,316.9,306.0,-10.9,-70.2,70.2
r06_BR,ours_pca8,683.7,1399.9,716.3,657.0,-657.0
r06_BR,ours_pca4,685.2,1425.5,740.3,681.0,-681.0
r06_BR,ours_pca2,530.2,1071.4,541.2,481.90000000000003,-481.90000000000003
r06_BR,ours_16node,660.8,1607.0,946.2,886.9000000000001,-886.9000000000001
r06_BR,ours_4node,435.7,416.8,-18.8,-78.1,78.1
r06_BR,ours_noatok,628.5,1237.0,608.4,549.1,-549.1
r06_BR,ours_noadaln,327.6,680.7,353.2,293.9,-293.9
r06_F,astra,461.7,470.3,8.6,-92.4,92.4
r06_F,matrixgame,213.0,604.5,391.5,290.5,-290.5
r06_F,minwm,636.0,737.0,101.0,0.0,-0.0
r06_F,worldcam,904.6,925.7,21.2,-79.8,79.8
r06_F,worldplay,634.5,635.5,1.0,-100.0,100.0
r06_F,yume,272.6,682.8,410.1,309.1,-309.1
r06_F,ours_pca8,606.6,1175.8,569.2,468.20000000000005,-468.20000000000005
r06_F,ours_pca4,603.0,919.3,316.4,215.39999999999998,-215.39999999999998
r06_F,ours_pca2,502.8,268.8,-234.0,-335.0,335.0
r06_F,ours_16node,688.3,1155.8,467.4,366.4,-366.4
r06_F,ours_4node,505.9,507.5,1.6,-99.4,99.4
r06_F,ours_noatok,557.8,1016.2,458.5,357.5,-357.5
r06_F,ours_noadaln,841.9,357.3,-484.6,-585.6,585.6
r06_FL,astra,404.4,22.5,-381.9,-11.5,11.5
r06_FL,matrixgame,126.0,31.3,-94.8,275.59999999999997,-275.59999999999997
r06_FL,minwm,439.8,535.5,95.8,466.2,-466.2
r06_FL,worldcam,357.2,160.9,-196.3,174.09999999999997,-174.09999999999997
r06_FL,worldplay,326.5,57.9,-268.6,101.79999999999995,-101.79999999999995
r06_FL,yume,203.8,142.6,-61.2,309.2,-309.2
r06_FL,ours_pca8,594.2,62.2,-532.0,-161.60000000000002,161.60000000000002
r06_FL,ours_pca4,575.7,53.2,-522.6,-152.20000000000005,152.20000000000005
r06_FL,ours_pca2,296.6,77.0,-219.6,150.79999999999998,-150.79999999999998
r06_FL,ours_16node,590.6,91.6,-499.0,-128.60000000000002,128.60000000000002
r06_FL,ours_4node,390.3,19.9,-370.4,0.0,-0.0
r06_FL,ours_noatok,419.1,32.6,-386.5,-16.100000000000023,16.100000000000023
r06_FL,ours_noadaln,841.4,321.0,-520.4,-150.0,150.0
r06_FR,astra,301.9,1181.4,879.5,767.1,-767.1
r06_FR,matrixgame,220.6,190.3,-30.3,-142.70000000000002,142.70000000000002
r06_FR,minwm,421.3,492.4,71.1,-41.30000000000001,41.30000000000001
r06_FR,worldcam,434.7,157.8,-276.9,-389.29999999999995,389.29999999999995
r06_FR,worldplay,427.1,495.2,68.1,-44.30000000000001,44.30000000000001
r06_FR,yume,346.1,271.5,-74.6,-187.0,187.0
r06_FR,ours_pca8,664.9,1360.1,695.1,582.7,-582.7
r06_FR,ours_pca4,720.2,1102.1,381.9,269.5,-269.5
r06_FR,ours_pca2,490.3,719.4,229.1,116.69999999999999,-116.69999999999999
r06_FR,ours_16node,630.8,1183.1,552.3,439.9,-439.9
r06_FR,ours_4node,513.0,625.3,112.4,0.0,-0.0
r06_FR,ours_noatok,492.7,685.8,193.1,80.69999999999999,-80.69999999999999
r06_FR,ours_noadaln,447.8,541.3,93.5,-18.900000000000006,18.900000000000006
r06_L,astra,487.8,212.6,-275.2,-91.79999999999998,91.79999999999998
r06_L,matrixgame,73.0,142.0,69.0,252.4,-252.4
r06_L,minwm,419.2,575.1,155.9,339.3,-339.3
r06_L,worldcam,357.3,456.1,98.7,282.1,-282.1
r06_L,worldplay,232.0,48.6,-183.4,0.0,-0.0
r06_L,yume,280.4,138.0,-142.3,41.099999999999994,-41.099999999999994
r06_L,ours_pca8,432.2,211.5,-220.6,-37.19999999999999,37.19999999999999
r06_L,ours_pca4,455.0,178.8,-276.2,-92.79999999999998,92.79999999999998
r06_L,ours_pca2,304.5,182.5,-122.0,61.400000000000006,-61.400000000000006
r06_L,ours_16node,507.2,241.1,-266.1,-82.70000000000002,82.70000000000002
r06_L,ours_4node,300.6,156.5,-144.2,39.20000000000002,-39.20000000000002
r06_L,ours_noatok,338.5,92.2,-246.4,-63.0,63.0
r06_L,ours_noadaln,841.7,332.2,-509.4,-326.0,326.0
r06_R,astra,490.8,668.7,178.0,66.6,-66.6
r06_R,matrixgame,175.8,148.5,-27.4,-138.8,138.8
r06_R,minwm,389.7,368.1,-21.6,-133.0,133.0
r06_R,worldcam,451.9,182.2,-269.7,-381.1,381.1
r06_R,worldplay,441.3,362.0,-79.4,-190.8,190.8
r06_R,yume,224.1,403.5,179.3,67.9,-67.9
r06_R,ours_pca8,576.7,1081.9,505.2,393.79999999999995,-393.79999999999995
r06_R,ours_pca4,659.2,901.3,242.1,130.7,-130.7
r06_R,ours_pca2,505.4,616.9,111.4,0.0,-0.0
r06_R,ours_16node,708.1,1843.2,1135.1,1023.6999999999999,-1023.6999999999999
r06_R,ours_4node,498.7,515.8,17.0,-94.4,94.4
r06_R,ours_noatok,418.0,387.9,-30.2,-141.6,141.6
r06_R,ours_noadaln,337.5,568.1,230.6,119.19999999999999,-119.19999999999999
r07_B,astra,999.7,638.1,-361.6,-49.400000000000034,49.400000000000034
r07_B,matrixgame,216.1,296.0,80.0,392.2,-392.2
r07_B,minwm,660.6,730.4,69.8,382.0,-382.0
r07_B,worldcam,2199.4,3659.0,1459.6,1771.8,-1771.8
r07_B,worldplay,364.4,462.0,97.5,409.7,-409.7
r07_B,yume,340.9,342.0,1.1,313.3,-313.3
r07_B,ours_pca8,1146.7,788.0,-358.6,-46.400000000000034,46.400000000000034
r07_B,ours_pca4,1539.5,1635.9,96.4,408.6,-408.6
r07_B,ours_pca2,1642.4,1172.2,-470.1,-157.90000000000003,157.90000000000003
r07_B,ours_16node,1607.9,1190.4,-417.5,-105.30000000000001,105.30000000000001
r07_B,ours_4node,1289.1,607.0,-682.1,-369.90000000000003,369.90000000000003
r07_B,ours_noatok,1871.3,1559.0,-312.2,0.0,-0.0
r07_B,ours_noadaln,1410.7,709.6,-701.0,-388.8,388.8
r07_BL,astra,580.5,1006.4,425.8,673.3,-673.3
r07_BL,matrixgame,103.3,247.2,143.8,391.3,-391.3
r07_BL,minwm,410.8,492.0,81.2,328.7,-328.7
r07_BL,worldcam,1067.1,957.8,-109.3,138.2,-138.2
r07_BL,worldplay,315.2,287.1,-28.1,219.4,-219.4
r07_BL,yume,432.0,371.4,-60.6,186.9,-186.9
r07_BL,ours_pca8,1172.6,649.4,-523.2,-275.70000000000005,275.70000000000005
r07_BL,ours_pca4,1409.4,1161.9,-247.5,0.0,-0.0
r07_BL,ours_pca2,1284.5,792.3,-492.2,-244.7,244.7
r07_BL,ours_16node,1446.0,858.1,-587.9,-340.4,340.4
r07_BL,ours_4node,944.7,254.6,-690.1,-442.6,442.6
r07_BL,ours_noatok,1489.3,1120.0,-369.3,-121.80000000000001,121.80000000000001
r07_BL,ours_noadaln,1406.8,715.9,-690.9,-443.4,443.4
r07_BR,astra,814.1,513.6,-300.5,-60.19999999999999,60.19999999999999
r07_BR,matrixgame,115.4,200.8,85.4,325.70000000000005,-325.70000000000005
r07_BR,minwm,356.6,336.3,-20.3,220.0,-220.0
r07_BR,worldcam,1050.7,573.2,-477.5,-237.2,237.2
r07_BR,worldplay,308.0,231.4,-76.6,163.70000000000002,-163.70000000000002
r07_BR,yume,322.7,82.4,-240.3,0.0,-0.0
r07_BR,ours_pca8,1602.5,1192.9,-409.6,-169.3,169.3
r07_BR,ours_pca4,1651.2,1925.1,273.8,514.1,-514.1
r07_BR,ours_pca2,1393.9,1132.4,-261.4,-21.099999999999966,21.099999999999966
r07_BR,ours_16node,1616.8,1119.4,-497.4,-257.09999999999997,257.09999999999997
r07_BR,ours_4node,1151.7,922.3,-229.4,10.900000000000006,-10.900000000000006
r07_BR,ours_noatok,2017.5,2960.0,942.5,1182.8,-1182.8
r07_BR,ours_noadaln,839.9,581.2,-258.7,-18.399999999999977,18.399999999999977
r07_F,astra,830.3,1238.5,408.3,416.8,-416.8
r07_F,matrixgame,248.0,296.9,48.9,57.4,-57.4
r07_F,minwm,654.4,651.9,-2.5,6.0,-6.0
r07_F,worldcam,2420.1,3350.3,930.2,938.7,-938.7
r07_F,worldplay,460.4,422.5,-37.9,-29.4,29.4
r07_F,yume,178.7,367.5,188.8,197.3,-197.3
r07_F,ours_pca8,962.8,954.4,-8.5,0.0,-0.0
r07_F,ours_pca4,970.5,844.6,-125.9,-117.4,117.4
r07_F,ours_pca2,874.3,496.7,-377.6,-369.1,369.1
r07_F,ours_16node,1349.9,1963.8,613.9,622.4,-622.4
r07_F,ours_4node,750.6,449.8,-300.9,-292.4,292.4
r07_F,ours_noatok,1008.2,766.3,-242.0,-233.5,233.5
r07_F,ours_noadaln,1408.0,705.0,-703.0,-694.5,694.5
